year,category,nominationId,nomineeNames,nomineeIds,nominatorNames,nominatorIds,showUrl,listUrl
1965,literature,18726,Konstantin Paustovskij,13778,Karl Ragnar Gierow,12698,https://www.nobelprize.org/nomination/archive/show.php?id=18726&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18727,Katherine Anne Porter,13241,George Hendrick,13242,https://www.nobelprize.org/nomination/archive/show.php?id=18727&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18728,Ezra Pound,12112,Hans Galinsky,12503,https://www.nobelprize.org/nomination/archive/show.php?id=18728&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18729,Zeinol Abedin Rahnema,18067,A Hekmat,13780,https://www.nobelprize.org/nomination/archive/show.php?id=18729&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18730,Wilhelm Röpke,13781,Olof Alfred Gigon,13774,https://www.nobelprize.org/nomination/archive/show.php?id=18730&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18731,Nelly Sachs,12697,Gunnar Tideström,13206,https://www.nobelprize.org/nomination/archive/show.php?id=18731&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18732,Aksel Sandemose,12536,Eyvind Johnson,12669,https://www.nobelprize.org/nomination/archive/show.php?id=18732&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18733,Allan Sillitoe,13783,Robert von Ranke Graves,3619,https://www.nobelprize.org/nomination/archive/show.php?id=18733&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18734,Georges Simenon,12388,René Edgar Kaech,13756,https://www.nobelprize.org/nomination/archive/show.php?id=18734&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18735,Upton Beall Sinclair,8557,Sidney Kaplan,13866,https://www.nobelprize.org/nomination/archive/show.php?id=18735&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18738,Charles Percy Snow,15732,F Schubel,12593,https://www.nobelprize.org/nomination/archive/show.php?id=18738&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18737,Charles Percy Snow,15732,Sylvère Monod,12318,https://www.nobelprize.org/nomination/archive/show.php?id=18737&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18743,Mikhail Sholokhov,8503,Konstantin Fedin | Leonid Leonov | Aleksandr Tvardovsky | Alexei Surkov,13248 | 5391 | 13789 | 13790,https://www.nobelprize.org/nomination/archive/show.php?id=18743&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18741,Mikhail Sholokhov,8503,Ivan Ivanovich Anisimov | Nicolas Conrad | Michail Khraptchenko | Viktor Vladimirovich Vinogradov,13785 | 13786 | 13787 | 13788,https://www.nobelprize.org/nomination/archive/show.php?id=18741&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18740,Mikhail Sholokhov,8503,J Spink,13249,https://www.nobelprize.org/nomination/archive/show.php?id=18740&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18739,Mikhail Sholokhov,8503,André-Marc Vial,12454,https://www.nobelprize.org/nomination/archive/show.php?id=18739&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18744,Carl Erik Soya,13791,The Danish PEN-Club,12604,https://www.nobelprize.org/nomination/archive/show.php?id=18744&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18745,Stijn (Frank) Streuvels (Lateur),8842,Maurice Gilliams,13792,https://www.nobelprize.org/nomination/archive/show.php?id=18745&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18746,Junichiro Tanizaki,12374,Harry Martinson,5958,https://www.nobelprize.org/nomination/archive/show.php?id=18746&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18747,Gustave Thibon,12707,Édouard Delebecque,14148,https://www.nobelprize.org/nomination/archive/show.php?id=18747&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18748,Miguel Torga,12475,Göran Hammarström,13794,https://www.nobelprize.org/nomination/archive/show.php?id=18748&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18749,Lionel Trilling,12397,Lewis Leary,12652,https://www.nobelprize.org/nomination/archive/show.php?id=18749&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18750,Henri Troyat,13795,E Dickenman,13796,https://www.nobelprize.org/nomination/archive/show.php?id=18750&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18751,Pietro Ubaldi,12708,Academia Santista de Letras,12714,https://www.nobelprize.org/nomination/archive/show.php?id=18751&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18752,Giuseppe Ungaretti,12091,Otis Fellows,13797,https://www.nobelprize.org/nomination/archive/show.php?id=18752&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18753,Robert Penn Warren,12401,Cleanth Brooks,13798,https://www.nobelprize.org/nomination/archive/show.php?id=18753&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18755,Tarjei Vesaas,9629,Elie Poulenard,13799,https://www.nobelprize.org/nomination/archive/show.php?id=18755&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18754,Tarjei Vesaas,9629,Johannes Andreasson Dale,12269,https://www.nobelprize.org/nomination/archive/show.php?id=18754&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18758,Simon Vestdijk,9633,Dutch Academy of Sciences,13814,https://www.nobelprize.org/nomination/archive/show.php?id=18758&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18757,Simon Vestdijk,9633,Dutch PEN-Club,13813,https://www.nobelprize.org/nomination/archive/show.php?id=18757&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18756,Simon Vestdijk,9633,Karl Ragnar Gierow,12698,https://www.nobelprize.org/nomination/archive/show.php?id=18756&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18760,Thornton Niven Wilder,14152,Frederick Albert Pottle,12379,https://www.nobelprize.org/nomination/archive/show.php?id=18760&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18759,Thornton Niven Wilder,14152,Hans Peter Wapnewski,12710,https://www.nobelprize.org/nomination/archive/show.php?id=18759&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18762,Edmund Wilson,12597,Wiktor Weintraub,13802,https://www.nobelprize.org/nomination/archive/show.php?id=18762&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18761,Edmund Wilson,12597,John Nash Douglas Bush,12367,https://www.nobelprize.org/nomination/archive/show.php?id=18761&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18763,Judith Wright,13255,Grethe Hjort,13256,https://www.nobelprize.org/nomination/archive/show.php?id=18763&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18764,Marguerite Yourcenar,13803,I Frandon,12485,https://www.nobelprize.org/nomination/archive/show.php?id=18764&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18765,Juan Antonio de Zunzunegui,13804,Elie Poulenard,13799,https://www.nobelprize.org/nomination/archive/show.php?id=18765&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18767,Arnold Zweig,11598,Deutsche Academy of Arts,13816,https://www.nobelprize.org/nomination/archive/show.php?id=18767&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18766,Arnold Zweig,11598,R Ružička,13815,https://www.nobelprize.org/nomination/archive/show.php?id=18766&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,literature,18768,Arnulf Øverland,10463,Francis Bull | Andreas Hofgaard Winsnes,1440 | 10250,https://www.nobelprize.org/nomination/archive/show.php?id=18768&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=4&year=1965
1965,chemistry,18882,Daniel Israel Arnon,13889,Albert Imre Szent-Györgyi,14649,https://www.nobelprize.org/nomination/archive/show.php?id=18882&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18883,Daniel Israel Arnon,13889,Artturi Virtanen,9668,https://www.nobelprize.org/nomination/archive/show.php?id=18883&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18884,Neil Bartlett,13013,Burris Bell Cunningham,2049,https://www.nobelprize.org/nomination/archive/show.php?id=18884&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18885,Neil Bartlett,13013,W Jolly,13936,https://www.nobelprize.org/nomination/archive/show.php?id=18885&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18886,Neil Bartlett,13013,Léo Marion,13890,https://www.nobelprize.org/nomination/archive/show.php?id=18886&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18887,Neil Bartlett,13013,Norman Neill Greenwood,13891,https://www.nobelprize.org/nomination/archive/show.php?id=18887&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18888,Neil Bartlett,13013,William Francis Kenrick Wynne-Jones,10335,https://www.nobelprize.org/nomination/archive/show.php?id=18888&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18889,Paul Doughty Bartlett,13892,Charles Price,13893,https://www.nobelprize.org/nomination/archive/show.php?id=18889&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18890,Derek Harold Richard Barton,10669,Arthur Kornberg,10979,https://www.nobelprize.org/nomination/archive/show.php?id=18890&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18891,Jannik Bjerrum,11118,Aleksandr Abramovich Grinberg,13014,https://www.nobelprize.org/nomination/archive/show.php?id=18891&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18892,Erwin Chargaff,10728,W Sperry,13894,https://www.nobelprize.org/nomination/archive/show.php?id=18892&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18893,Salomon Cohen,1869,J Hazel,13895,https://www.nobelprize.org/nomination/archive/show.php?id=18893&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18894,John Warcup Cornforth Jr,13896,Robert Robinson,7783,https://www.nobelprize.org/nomination/archive/show.php?id=18894&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18895,Lyman Craig,2016,William Howard Stein,8764,https://www.nobelprize.org/nomination/archive/show.php?id=18895&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18896,Burris Bell Cunningham,2049,Glenn Theodore Seaborg,8323,https://www.nobelprize.org/nomination/archive/show.php?id=18896&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18897,O Davtjan,13897,W Tomassi,13898,https://www.nobelprize.org/nomination/archive/show.php?id=18897&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18898,Carl Djerassi,13016,Tadeus Reichstein,7631,https://www.nobelprize.org/nomination/archive/show.php?id=18898&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18899,Harry George Drickamer,11125,John Christian Bailar,13899,https://www.nobelprize.org/nomination/archive/show.php?id=18899&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18900,Manfred Eigen,13019,Otto Hahn,3787,https://www.nobelprize.org/nomination/archive/show.php?id=18900&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18901,Manfred Eigen,13019,Jouko Uolevi Koskikallio,13067,https://www.nobelprize.org/nomination/archive/show.php?id=18901&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18902,Manfred Eigen,13019,Gerold Karl Schwarzenbach,10904,https://www.nobelprize.org/nomination/archive/show.php?id=18902&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18903,Ulick Richardson Evans,13900,G Wranglén,13901,https://www.nobelprize.org/nomination/archive/show.php?id=18903&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18904,Henry Eyring,2875,R Lumry,13902,https://www.nobelprize.org/nomination/archive/show.php?id=18904&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18905,Paul John Flory,3072,Geoffrey Gee,13903,https://www.nobelprize.org/nomination/archive/show.php?id=18905&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18906,Karl Johann Freudenberg,3212,A von Wacek,13904,https://www.nobelprize.org/nomination/archive/show.php?id=18906&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18907,André Guinier,16306,P Kratky,13907,https://www.nobelprize.org/nomination/archive/show.php?id=18907&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18908,Odd Hassel,3933,Venancio Deulofeu,13908,https://www.nobelprize.org/nomination/archive/show.php?id=18908&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18909,Gerhard Herzberg,11155,Philip George Ashmore,13909,https://www.nobelprize.org/nomination/archive/show.php?id=18909&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18910,Erich Hückel,4401,Hermann Hartmann,13910,https://www.nobelprize.org/nomination/archive/show.php?id=18910&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
1965,chemistry,18911,Christopher Kelk Ingold,4461,Charles Prévost,10592,https://www.nobelprize.org/nomination/archive/show.php?id=18911&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=2&year=1965
